Date,Open,High,Low,Close,Adj Close,Volume
2019-05-31,158.500000,159.300003,149.100006,154.750000,152.993500,7553254
2019-06-03,154.000000,161.899994,151.649994,159.050003,157.244690,7975636
2019-06-04,158.149994,159.300003,154.500000,157.600006,155.811142,5502910
2019-06-06,156.899994,157.800003,151.199997,153.149994,151.411636,3832155
2019-06-07,152.949997,153.550003,146.800003,151.350006,149.632080,5016442
2019-06-10,152.000000,155.500000,147.000000,149.949997,148.247955,3967379
2019-06-11,149.500000,154.250000,148.350006,153.600006,151.856552,3413094
2019-06-12,154.000000,159.350006,150.550003,153.199997,151.461075,7477081
2019-06-13,153.199997,158.850006,149.000000,153.100006,151.362244,7968656
2019-06-14,156.000000,156.000000,151.550003,152.449997,150.719589,6589668
2019-06-17,153.000000,153.949997,147.250000,147.899994,146.221207,3470303
2019-06-18,147.350006,148.850006,144.000000,147.949997,146.270676,5764444
2019-06-19,148.449997,149.750000,140.600006,142.800003,141.179123,4744374
2019-06-20,142.300003,149.699997,140.350006,148.449997,146.764999,4477064
2019-06-21,147.000000,152.000000,145.949997,146.800003,145.133713,4673136
2019-06-24,145.899994,148.800003,144.600006,147.750000,146.072952,3240654
2019-06-25,146.500000,151.949997,144.850006,150.850006,149.137741,4920288
2019-06-26,150.000000,155.300003,148.500000,153.800003,152.054260,4779891
2019-06-27,152.300003,154.949997,151.500000,152.850006,151.115036,2858423
2019-06-28,152.500000,156.300003,149.800003,150.500000,148.791702,4642404
2019-07-01,150.649994,155.600006,148.050003,154.100006,152.350876,6182608
2019-07-02,154.899994,158.199997,151.399994,154.699997,152.944046,11741576
2019-07-03,156.399994,157.600006,154.199997,155.600006,153.833832,5661251
2019-07-04,160.100006,161.800003,154.300003,156.100006,154.328156,15687573
2019-07-05,156.300003,156.850006,145.850006,147.300003,145.628052,6607087
2019-07-08,143.250000,146.250000,137.550003,138.899994,137.323380,5896584
2019-07-09,138.050003,143.199997,135.750000,141.149994,139.547836,7317997
2019-07-10,142.000000,142.500000,137.250000,139.350006,137.768280,5548654
2019-07-11,140.500000,141.850006,137.500000,141.000000,139.399551,5098558
2019-07-12,141.000000,143.449997,137.800003,140.300003,138.707504,6678610
2019-07-15,141.000000,141.699997,136.100006,137.949997,136.384155,4491271
2019-07-16,137.899994,140.949997,136.600006,140.149994,138.559174,4954078
2019-07-17,140.199997,141.000000,137.000000,138.050003,136.483047,3984405
2019-07-18,137.699997,137.949997,133.350006,134.199997,132.676727,4247055
2019-07-19,134.250000,135.199997,130.300003,131.399994,129.908524,4256095
2019-07-22,130.750000,134.199997,128.699997,131.649994,130.155670,5467444
2019-07-23,131.449997,135.949997,130.750000,134.050003,132.528442,5753483
2019-07-24,133.449997,134.000000,127.849998,129.800003,128.326675,5403438
2019-07-25,130.500000,131.300003,127.750000,129.399994,127.931213,3977652
2019-07-26,129.399994,134.199997,128.399994,131.850006,130.353409,3632048
2019-07-29,131.000000,131.850006,127.099998,129.449997,128.370102,4349871
2019-07-30,128.000000,131.000000,123.849998,125.349998,124.304298,4167043
2019-07-31,125.000000,129.300003,124.199997,128.800003,127.725517,3665392
2019-08-01,128.600006,129.100006,123.000000,125.449997,124.403465,4462938
2019-08-02,124.900002,129.750000,123.300003,128.100006,127.031372,4637509
2019-08-05,126.199997,126.400002,121.150002,124.699997,123.659721,5259236
2019-08-06,124.000000,129.449997,124.000000,128.199997,127.130516,3899290
2019-08-07,128.199997,130.149994,124.599998,125.599998,124.552216,3911797
2019-08-08,126.199997,134.000000,124.050003,130.899994,129.807999,7070036
2019-08-09,134.699997,135.899994,130.100006,132.399994,131.295471,8589075
2019-08-13,133.000000,133.899994,128.600006,130.300003,129.212997,4226112
2019-08-14,130.899994,132.449997,127.349998,130.649994,129.560089,4761139
2019-08-16,130.000000,133.949997,128.149994,132.850006,131.741730,4087073
2019-08-19,132.800003,136.949997,132.300003,135.500000,134.369629,4261741
2019-08-20,135.699997,136.800003,132.050003,135.649994,134.518356,4515865
2019-08-21,134.000000,135.300003,130.250000,131.899994,130.799652,3426518
2019-08-22,130.949997,131.300003,126.099998,126.900002,125.841362,3358838
2019-08-23,123.400002,132.199997,122.900002,131.300003,130.204666,4374006
2019-08-26,132.100006,135.949997,128.300003,135.199997,134.072128,5507570
2019-08-27,134.750000,138.199997,133.899994,137.149994,136.005859,4495705
2019-08-28,136.199997,137.100006,132.149994,135.949997,134.815857,5312871
2019-08-29,138.000000,138.000000,130.350006,132.350006,131.245911,6108447
2019-08-30,132.399994,138.300003,132.149994,137.350006,136.204193,7806183
2019-09-03,135.600006,136.899994,133.000000,135.250000,134.121719,3477541
2019-09-04,134.600006,135.500000,130.600006,134.949997,133.824203,4313711
2019-09-05,135.000000,138.649994,133.350006,135.750000,134.617538,6840367
2019-09-06,135.399994,138.449997,135.050003,137.750000,136.600861,3744649
2019-09-09,137.800003,141.750000,136.350006,140.899994,139.724564,4349296
2019-09-11,140.050003,144.899994,140.050003,143.949997,142.749115,4245005
2019-09-12,144.850006,146.300003,142.050003,143.050003,141.856644,3500479
2019-09-13,143.000000,146.899994,140.550003,145.750000,144.534119,3561056
2019-09-16,144.000000,147.199997,143.149994,145.949997,144.732452,3713796
2019-09-17,145.500000,147.899994,142.399994,143.750000,142.550812,4167662
2019-09-18,144.000000,146.000000,142.100006,144.149994,142.947464,3465608
2019-09-19,143.949997,144.899994,140.500000,142.550003,141.360809,2662885
2019-09-20,143.000000,152.100006,141.300003,149.100006,147.856171,7545363
2019-09-23,154.000000,154.000000,147.550003,152.399994,151.128647,4136992
2019-09-24,151.250000,153.000000,145.399994,148.050003,146.814926,4576924
2019-09-25,149.699997,151.000000,145.500000,147.550003,146.319107,4572108
2019-09-26,148.449997,155.399994,146.649994,152.699997,151.426147,7013490
2019-09-27,152.699997,152.699997,147.199997,149.449997,148.203247,4016921
2019-09-30,149.100006,149.750000,143.750000,145.850006,144.633286,3528313
2019-10-01,146.100006,147.699997,140.500000,143.649994,142.451630,3732047
2019-10-03,143.000000,145.000000,141.399994,143.550003,142.352463,2070232
2019-10-04,143.949997,144.500000,137.550003,140.000000,138.832092,2382805
2019-10-07,138.449997,140.000000,135.250000,135.800003,134.667130,2701943
2019-10-09,134.949997,139.649994,134.100006,139.000000,137.840424,2682715
2019-10-10,138.000000,139.100006,135.300003,137.399994,136.253784,2413888
2019-10-11,137.449997,138.800003,134.600006,136.949997,135.807526,2780875
2019-10-14,137.899994,152.399994,137.000000,147.100006,145.872864,10795909
2019-10-15,147.699997,155.850006,146.600006,155.000000,153.706970,11048872
2019-10-16,155.000000,160.899994,155.000000,160.149994,158.813980,9587304
2019-10-17,159.800003,165.000000,157.649994,162.550003,161.193970,6523046
2019-10-18,174.899994,175.800003,165.100006,175.100006,173.639267,14162661
2019-10-22,174.500000,180.000000,173.399994,178.649994,177.159653,7909839
2019-10-23,178.750000,178.750000,172.399994,176.449997,174.977997,4743985
2019-10-24,175.000000,180.000000,174.300003,179.000000,177.506729,4753708
2019-10-25,179.500000,183.699997,177.199997,181.300003,179.787552,7857185
2019-10-27,182.899994,184.250000,182.000000,183.399994,181.870026,1003411
2019-10-29,182.800003,197.000000,182.350006,195.550003,193.918671,9534790
2019-10-30,194.350006,197.449997,192.300003,195.750000,194.117020,4791525
2019-10-31,196.699997,201.300003,196.000000,199.649994,197.984451,6584768
2019-11-01,199.000000,202.399994,196.199997,200.449997,198.777802,3522957
2019-11-04,200.949997,203.899994,198.250000,200.899994,199.224030,3965499
2019-11-05,200.000000,201.500000,197.699997,200.550003,198.876968,2326138
2019-11-06,199.000000,209.699997,198.600006,207.550003,205.818573,6220311
2019-11-07,207.899994,210.399994,205.500000,209.149994,207.405228,3959490
2019-11-08,208.699997,212.000000,206.199997,208.050003,206.314392,4057743
2019-11-11,206.949997,212.250000,206.050003,210.850006,209.091034,2907157
2019-11-13,209.000000,210.750000,194.300003,198.199997,196.546570,9836594
2019-11-14,196.250000,203.149994,194.050003,202.300003,200.612366,4141184
2019-11-15,202.000000,205.000000,200.800003,203.600006,201.901520,3314555
2019-11-18,203.800003,205.600006,200.100006,201.149994,199.471954,2041767
2019-11-19,202.000000,202.600006,196.250000,199.699997,198.034042,2954848
2019-11-20,198.500000,207.449997,198.100006,205.699997,203.983994,3488019
2019-11-21,206.899994,209.000000,201.949997,205.500000,203.785660,4409698
2019-11-22,204.750000,206.300003,200.100006,203.449997,201.752747,2545651
2019-11-25,201.899994,216.250000,201.600006,215.199997,213.404755,6805228
2019-11-26,214.750000,217.699997,207.149994,210.600006,208.843124,5247790
2019-11-27,209.899994,215.199997,208.500000,213.550003,211.768524,4051404
2019-11-28,212.800003,216.199997,210.500000,213.100006,211.322281,4234343
2019-11-29,212.399994,221.500000,211.699997,214.899994,213.107254,7969827
2019-12-02,212.000000,213.699997,206.050003,209.000000,207.256470,3169460
2019-12-03,208.000000,209.949997,203.550003,207.850006,206.116074,2382612
2019-12-04,205.800003,213.500000,205.300003,212.449997,210.677689,2917279
2019-12-05,213.000000,213.699997,207.350006,208.399994,206.661484,2309030
2019-12-06,208.449997,210.050003,205.050003,206.500000,204.777313,1958477
2019-12-09,205.899994,209.699997,202.399994,207.449997,205.719406,2550809
2019-12-10,207.449997,208.199997,203.300003,204.199997,202.496521,2139886
2019-12-11,203.100006,207.800003,202.649994,206.149994,204.430237,2155584
2019-12-12,206.899994,212.350006,206.600006,210.399994,208.644791,2958155
2019-12-13,210.500000,213.250000,208.500000,212.199997,210.429779,2867800
2019-12-16,212.100006,213.250000,209.399994,210.500000,208.743958,2184582
2019-12-17,210.500000,213.199997,210.000000,211.199997,209.438126,1968218
2019-12-18,211.800003,212.449997,205.600006,208.149994,206.413574,2542320
2019-12-19,207.649994,211.000000,206.750000,210.550003,208.793549,2180662
2019-12-20,210.000000,220.800003,209.500000,218.800003,216.974716,6997898
2019-12-23,217.750000,220.800003,212.399994,214.550003,212.760178,3709426
2019-12-24,214.550003,216.949997,207.600006,209.149994,207.405228,2984621
2019-12-26,208.949997,211.100006,205.600006,208.949997,207.206879,3299177
2019-12-27,209.050003,211.199997,207.100006,209.100006,207.355652,2240503
2019-12-30,209.899994,211.600006,208.000000,208.649994,206.909393,1938731
2019-12-31,208.699997,210.750000,207.649994,208.350006,206.611893,1600059
2020-01-01,209.000000,210.449997,206.649994,207.850006,206.116074,1553127
2020-01-02,208.000000,213.199997,207.500000,211.199997,209.438126,2991937
2020-01-03,210.250000,212.350006,205.800003,208.300003,206.562302,2512421
2020-01-06,207.750000,207.750000,197.750000,199.550003,197.885315,4353179
2020-01-07,200.550003,205.699997,200.550003,204.050003,202.347778,2966120
2020-01-08,201.000000,203.550003,194.550003,201.500000,199.819046,5762654
2020-01-09,201.899994,208.899994,201.899994,208.000000,206.264816,3496063
2020-01-10,208.000000,213.000000,205.899994,209.100006,207.355652,2769132
2020-01-13,210.649994,216.250000,209.600006,213.600006,211.818115,3527267
2020-01-14,213.449997,215.500000,211.850006,214.350006,212.561844,1775182
2020-01-15,214.500000,218.000000,212.500000,216.600006,214.793076,1982079
2020-01-16,217.699997,222.500000,217.000000,220.000000,218.164719,4280379
2020-01-17,216.000000,229.250000,213.699997,228.399994,226.494629,10810744
2020-01-20,229.550003,232.250000,224.149994,226.550003,224.660065,4546367
2020-01-21,224.350006,227.000000,220.500000,224.250000,222.379242,2813526
2020-01-22,224.800003,228.000000,221.149994,225.899994,224.015472,2939366
2020-01-23,226.000000,231.199997,225.750000,229.600006,227.684616,2650092
2020-01-24,225.500000,232.399994,219.000000,229.750000,227.833374,7154795
2020-01-27,229.500000,236.449997,226.050003,230.550003,228.626694,5293975
2020-01-28,232.250000,234.500000,229.100006,229.899994,227.982101,2161711
2020-01-29,231.699997,238.350006,231.000000,232.300003,230.362106,3738186
2020-01-30,232.300003,232.750000,228.199997,231.500000,229.568756,2192123
2020-01-31,231.000000,234.550003,227.149994,229.449997,227.535858,2720308
2020-02-03,221.699997,224.649994,215.600006,220.899994,219.057190,2720614
2020-02-04,222.649994,227.149994,222.050003,225.449997,223.569229,2028088
2020-02-05,226.750000,239.300003,222.550003,236.250000,234.279144,8985919
2020-02-06,237.399994,243.600006,234.100006,236.500000,234.527069,8852675
2020-02-07,236.399994,242.149994,235.250000,239.500000,237.502014,5052443
2020-02-10,239.500000,245.149994,237.550003,244.500000,242.460327,5588211
2020-02-11,245.199997,248.600006,243.649994,245.300003,243.253647,3533751
2020-02-12,245.899994,251.399994,245.000000,249.699997,247.616928,4490312
2020-02-13,249.800003,252.750000,248.250000,251.449997,249.352341,2563148
2020-02-14,252.500000,258.600006,251.550003,256.149994,254.013107,4968325
2020-02-17,256.899994,257.399994,251.649994,252.500000,250.393585,2411524
2020-02-18,251.649994,251.649994,245.250000,249.449997,247.369019,2430446
2020-02-19,250.000000,255.500000,249.899994,254.000000,251.881073,2101729
2020-02-20,253.199997,261.000000,252.649994,258.649994,256.492279,3108173
2020-02-24,254.800003,255.850006,244.100006,247.250000,245.187378,3309214
2020-02-25,249.800003,251.750000,242.399994,246.449997,244.394043,3309962
2020-02-26,244.000000,246.300003,241.000000,242.800003,240.774506,2897390
2020-02-27,241.449997,241.449997,232.050003,234.149994,232.196655,3568055
2020-02-28,221.000000,226.800003,217.000000,218.649994,216.825958,3364181
2020-03-02,223.000000,226.699997,216.149994,218.600006,216.776398,3162614
2020-03-03,221.000000,228.649994,219.250000,225.750000,223.866730,2992170
2020-03-04,226.100006,227.000000,213.550003,221.100006,219.255539,5216787
2020-03-05,223.750000,226.850006,219.350006,221.750000,219.900116,3159080
2020-03-06,215.100006,216.750000,207.500000,214.750000,212.958511,4375226
2020-03-09,207.000000,208.500000,197.250000,199.699997,198.034042,2763988
2020-03-11,197.399994,205.000000,192.250000,195.750000,194.117020,3763186
2020-03-12,180.100006,183.899994,160.449997,162.149994,160.797302,4834390
2020-03-13,145.949997,161.350006,129.750000,148.750000,147.509094,7463176
2020-03-16,141.000000,142.300003,128.649994,134.699997,133.576294,6582749
2020-03-17,135.699997,142.550003,130.500000,133.399994,132.287125,6388061
2020-03-18,135.899994,137.000000,127.099998,130.199997,129.113831,4255688
2020-03-19,121.000000,132.949997,118.199997,128.899994,127.824669,5517080
2020-03-20,138.000000,141.600006,128.699997,137.699997,136.551270,4496351
2020-03-23,123.050003,135.000000,118.199997,120.900002,120.768463,1456143
2020-03-24,125.000000,132.949997,116.400002,130.350006,130.208191,5125923
2020-03-25,126.000000,134.899994,125.000000,132.300003,132.156067,2771318
2020-03-26,135.000000,152.000000,132.050003,140.250000,140.097412,7980255
2020-03-27,146.000000,151.000000,126.250000,128.000000,127.860741,4378366
2020-03-30,124.000000,129.800003,121.000000,128.699997,128.559967,2397592
2020-03-31,131.699997,138.449997,129.449997,137.600006,137.450302,2200227
2020-04-01,138.949997,138.949997,131.800003,133.949997,133.804260,1997603
2020-04-03,134.000000,134.600006,128.000000,129.050003,128.909592,1761897
2020-04-07,131.000000,141.500000,131.000000,138.149994,137.999695,2463474
2020-04-08,136.850006,147.149994,134.899994,138.100006,137.949753,3237290
2020-04-09,140.000000,146.250000,140.000000,142.449997,142.295013,2359428
2020-04-13,142.000000,149.000000,136.550003,146.000000,145.841156,2204560
2020-04-15,148.050003,150.949997,143.199997,145.250000,145.091965,3413325
2020-04-16,142.000000,144.850006,140.550003,143.300003,143.144089,2685695
2020-04-17,146.949997,148.550003,141.550003,143.899994,143.743439,2383979
2020-04-20,146.000000,155.449997,142.600006,146.699997,146.540390,6835058
2020-04-21,143.000000,143.000000,134.149994,135.949997,135.802078,3576177
2020-04-22,136.000000,138.800003,132.100006,137.600006,137.450302,6012030
2020-04-23,140.500000,142.500000,137.500000,140.500000,140.347137,3371195
2020-04-24,137.149994,140.550003,134.100006,134.649994,134.503494,1823167
2020-04-27,136.399994,138.350006,134.100006,134.600006,134.453568,2996533
2020-04-28,135.949997,141.899994,135.050003,139.300003,139.148453,5721109
2020-04-29,140.000000,140.699997,135.649994,139.500000,139.348221,4774187
2020-04-30,141.449997,147.449997,140.300003,141.399994,141.246155,4899422
2020-05-04,136.899994,137.500000,130.000000,131.550003,131.406891,6012691
2020-05-05,135.000000,136.350006,131.800003,132.699997,132.555634,3112486
2020-05-06,133.649994,135.399994,127.300003,133.250000,133.105026,6685480
2020-05-07,131.100006,135.649994,130.000000,134.899994,134.753220,2423478
2020-05-08,136.899994,139.350006,136.199997,137.149994,137.000778,2431204
2020-05-11,137.850006,143.300003,137.500000,140.050003,139.897629,2900696
2020-05-12,138.500000,140.699997,133.199997,139.899994,139.747787,2901801
2020-05-13,145.000000,145.000000,140.750000,141.149994,140.996414,3115038
2020-05-14,139.550003,142.350006,137.399994,140.899994,140.746689,1587450
2020-05-15,141.399994,143.699997,140.000000,141.050003,140.896545,2145697
2020-05-18,144.800003,146.399994,134.350006,135.899994,135.752151,4941536
2020-05-19,137.800003,145.899994,134.449997,139.699997,139.548004,5564024
2020-05-20,139.500000,143.199997,138.000000,141.350006,141.196228,2872608
2020-05-21,142.199997,144.000000,137.050003,138.300003,138.149536,2682428
2020-05-22,138.000000,141.199997,136.600006,138.100006,137.949753,2449109
2020-05-26,139.000000,143.300003,138.350006,139.500000,139.348221,2657870
2020-05-27,139.750000,141.600006,138.500000,141.000000,140.846588,2224751
2020-05-28,141.699997,144.399994,140.600006,142.649994,142.494797,2816689
2020-05-29,141.100006,153.600006,141.100006,148.350006,148.188614,9162612
2020-06-01,150.000000,154.899994,149.500000,150.500000,150.336258,3985102
2020-06-02,151.000000,152.600006,148.250000,149.949997,149.786850,2482873
2020-06-03,151.750000,157.899994,149.600006,150.649994,150.486099,5875845
2020-06-04,150.500000,153.899994,146.149994,148.000000,147.838989,3146640
2020-06-05,148.899994,155.000000,148.449997,152.449997,152.284134,4111095
2020-06-08,155.600006,158.500000,150.649994,152.649994,152.483917,4899754
2020-06-09,154.199997,156.699997,151.050003,151.899994,151.734726,3005643
2020-06-10,152.750000,154.750000,150.250000,151.850006,151.684784,4135121
2020-06-11,151.850006,165.449997,150.250000,151.800003,151.634857,16533100
2020-06-12,144.000000,153.300003,141.000000,152.300003,152.134308,4817295
2020-06-15,151.800003,156.850006,148.250000,149.250000,149.087616,3214496
2020-06-16,153.500000,154.000000,142.750000,146.199997,146.040939,2640377
2020-06-17,145.000000,148.449997,143.449997,147.149994,146.989899,1252809
2020-06-18,146.699997,149.449997,146.000000,147.850006,147.689148,2037814
2020-06-19,149.600006,154.399994,148.899994,152.699997,152.533875,5245179
2020-06-22,154.500000,156.199997,153.600006,154.649994,154.481735,4662143
2020-06-23,157.000000,161.800003,155.550003,157.199997,157.028961,4790074
2020-06-24,159.100006,163.000000,153.500000,154.800003,154.631577,4078195
2020-06-25,153.250000,169.199997,153.000000,161.649994,161.474121,14608370
2020-06-26,164.000000,166.350006,161.300003,162.149994,161.973587,6772909
2020-06-29,161.399994,163.550003,156.750000,159.750000,159.576187,2937549
2020-06-30,161.399994,164.149994,155.250000,156.250000,156.080002,3827240
2020-07-01,157.149994,159.000000,156.050003,157.649994,157.478470,1681231
2020-07-02,159.800003,160.949997,156.149994,158.199997,158.027893,2152710
2020-07-03,160.000000,163.850006,157.399994,160.000000,159.825912,4481657
2020-07-06,161.949997,165.199997,160.500000,164.199997,164.021347,3515662
2020-07-07,164.500000,170.649994,163.300003,168.149994,167.967041,8172143
2020-07-08,168.000000,169.500000,161.399994,163.000000,162.822662,3650115
2020-07-09,163.000000,165.100006,161.449997,162.750000,162.572937,1711099
2020-07-10,161.500000,163.399994,158.500000,159.699997,159.526245,1950837
2020-07-13,161.449997,162.449997,154.350006,156.050003,155.880219,2585981
2020-07-14,155.899994,156.250000,149.000000,149.750000,149.587082,2352010
2020-07-15,150.100006,153.850006,147.000000,147.750000,147.589264,2180415
2020-07-16,148.100006,150.000000,145.199997,148.899994,148.737991,1473784
2020-07-17,149.750000,153.899994,149.000000,151.600006,151.435059,2222846
2020-07-20,153.149994,161.899994,152.100006,160.699997,160.525162,6329853
2020-07-21,161.449997,168.100006,159.100006,167.300003,167.117981,6517373
2020-07-22,167.000000,172.000000,162.000000,169.399994,169.215698,4611051
2020-07-23,168.350006,170.699997,165.399994,169.949997,169.765091,2199241
2020-07-24,167.399994,169.750000,163.649994,168.750000,168.566406,1801357
2020-07-27,168.649994,169.050003,163.000000,165.949997,165.769455,1156539
2020-07-28,166.300003,174.899994,163.800003,173.550003,173.361191,4829045
2020-07-29,174.000000,190.850006,172.050003,179.100006,178.905136,15392378
2020-07-30,179.199997,181.350006,173.250000,175.050003,174.859543,3403335
2020-07-31,174.000000,178.649994,172.100006,175.250000,175.059341,2644457
2020-08-03,175.250000,178.699997,171.199997,172.250000,172.062592,2789132
2020-08-04,174.000000,184.000000,172.199997,182.100006,181.901886,4208453
2020-08-05,183.000000,184.800003,178.500000,179.600006,179.404617,4042372
2020-08-06,180.100006,188.000000,177.500000,185.949997,185.747696,6447296
2020-08-07,181.050003,195.000000,180.100006,192.899994,192.690125,9386323
2020-08-10,192.899994,198.300003,192.350006,195.699997,195.487076,4627306
2020-08-11,196.000000,199.800003,194.399994,195.850006,195.636917,2965963
2020-08-12,195.800003,200.750000,190.199997,197.699997,197.484909,3352636
2020-08-13,198.899994,203.300003,197.750000,200.750000,200.531601,3552469
2020-08-14,202.399994,204.500000,191.449997,196.199997,195.986526,6617104
2020-08-17,197.399994,201.649994,196.050003,197.800003,197.584808,3227005
2020-08-18,200.000000,216.800003,199.000000,213.699997,213.467499,13367091
2020-08-19,214.250000,245.399994,214.250000,239.550003,239.289383,19592028
2020-08-20,241.199997,245.000000,230.399994,234.000000,233.745422,9484513
2020-08-21,237.100006,244.500000,231.100006,233.350006,233.096130,5797329
2020-08-24,236.000000,253.850006,235.000000,248.699997,248.429413,11878911
2020-08-25,252.000000,322.399994,250.000000,307.549988,307.215393,49264537
2020-08-26,299.000000,302.799988,278.250000,285.549988,285.239319,26717004
2020-08-27,284.899994,297.700012,283.700012,286.700012,286.388092,15748895
2020-08-28,289.000000,295.649994,286.500000,288.250000,287.936371,7256271
2020-08-31,290.000000,297.600006,270.250000,279.549988,279.245850,15172187
2020-09-01,279.950012,287.049988,271.549988,281.100006,280.794189,5169176
2020-09-02,283.000000,306.000000,280.399994,293.049988,292.731171,17403674
2020-09-03,294.750000,298.700012,287.649994,291.250000,290.933136,9061697
2020-09-04,284.000000,293.450012,280.100006,285.149994,284.839783,6719721
2020-09-07,285.149994,291.700012,282.049988,285.250000,284.939636,5812023
2020-09-08,286.000000,289.799988,273.549988,277.700012,277.397858,5660442
2020-09-09,276.899994,286.899994,274.399994,283.049988,282.742035,6661093
2020-09-10,287.649994,307.950012,285.899994,298.299988,297.975464,25430532
2020-09-11,299.000000,303.649994,292.100006,296.000000,295.677979,9743753
2020-09-14,301.799988,304.000000,290.149994,293.149994,292.831055,6120182
2020-09-15,294.899994,298.700012,270.000000,288.549988,288.236053,2552460
2020-09-16,292.700012,302.850006,290.100006,297.100006,296.776764,6159158
2020-09-17,295.000000,300.799988,292.149994,293.700012,293.380493,2466000
2020-09-18,297.600006,299.700012,287.299988,291.549988,291.232788,2744172
2020-09-21,293.000000,296.250000,265.000000,277.100006,276.798523,6459206
2020-09-22,278.250000,283.000000,257.500000,280.399994,280.094940,12535965
2020-09-23,283.950012,296.250000,278.450012,283.549988,283.241486,8864848
2020-09-24,277.950012,281.250000,269.500000,270.450012,270.155762,3689023
2020-09-25,275.899994,283.600006,275.000000,280.299988,279.995026,7663618
2020-09-28,283.100006,302.049988,282.100006,295.700012,295.378296,5875621
2020-09-29,299.899994,307.000000,292.149994,297.899994,297.575867,10246726
2020-09-30,300.000000,304.700012,295.100006,297.100006,296.776764,5618023
2020-10-01,299.799988,311.950012,296.000000,308.149994,307.814728,6914312
2020-10-05,311.500000,334.500000,307.350006,326.600006,326.244659,20009492
2020-10-06,329.399994,331.149994,320.299988,327.149994,326.794067,7705557
2020-10-07,325.149994,335.600006,323.250000,330.100006,329.740875,8234005
2020-10-08,329.000000,329.799988,310.500000,316.250000,315.905945,4125845
2020-10-09,318.799988,322.049988,310.500000,313.000000,312.659454,2468904
2020-10-12,315.000000,322.700012,313.000000,315.350006,315.006897,2556329
2020-10-13,315.500000,316.799988,309.750000,313.200012,312.859253,1454109
2020-10-14,312.950012,315.700012,310.049988,313.399994,313.059021,1517470
2020-10-15,315.000000,325.850006,305.350006,307.100006,306.765900,4960658
2020-10-16,309.250000,313.950012,305.350006,307.000000,306.665985,1871531
2020-10-19,309.899994,319.250000,309.350006,316.950012,316.605194,3329571
2020-10-20,315.299988,327.850006,313.500000,321.899994,321.549774,7198907
2020-10-21,322.000000,324.700012,306.000000,312.000000,311.660553,4998821
2020-10-22,311.000000,314.799988,309.000000,311.500000,311.161102,2380993
2020-10-23,314.000000,322.450012,313.299988,315.450012,315.106812,4159352
2020-10-26,318.000000,318.700012,305.049988,307.399994,307.065552,4397393
2020-10-27,308.000000,315.350006,303.000000,314.049988,313.708313,3549135
2020-10-28,313.799988,320.799988,309.850006,318.850006,318.503082,3098009
2020-10-29,315.399994,332.350006,313.200012,328.899994,328.542145,6897070
2020-10-30,331.049988,347.500000,329.649994,339.700012,339.330414,14205844
2020-11-02,339.100006,344.299988,333.049988,341.100006,340.728912,4272022
2020-11-03,344.000000,349.600006,340.149994,344.799988,344.424835,4078834
2020-11-04,342.600006,359.500000,337.500000,351.850006,351.467194,9701398
2020-11-05,353.000000,354.950012,345.250000,352.750000,352.366211,5361436
2020-11-06,352.000000,353.850006,345.049988,352.100006,351.716919,3863486
2020-11-09,354.000000,364.700012,351.850006,357.899994,357.510620,6278843
2020-11-10,358.100006,361.750000,353.200012,359.500000,359.108856,3590100
2020-11-11,359.200012,362.700012,354.049988,360.100006,359.708221,2869576
2020-11-12,358.200012,369.500000,358.000000,365.549988,365.152283,4199715
2020-11-13,364.000000,371.649994,362.049988,368.600006,368.198975,2786714
2020-11-14,369.799988,372.850006,369.500000,371.250000,370.846100,620753
2020-11-17,372.000000,401.950012,371.000000,394.299988,393.871002,10496968
2020-11-18,393.950012,404.700012,387.399994,394.500000,394.070801,8656493
2020-11-19,390.000000,398.500000,377.799988,385.750000,385.330322,7731483
2020-11-20,385.100006,402.000000,385.000000,388.299988,387.877502,5490838
2020-11-23,390.100006,413.700012,383.100006,409.049988,408.604950,7318547
2020-11-24,409.899994,415.500000,404.200012,407.200012,406.756989,6167783
2020-11-25,408.950012,411.500000,393.000000,399.250000,398.815613,3448648
2020-11-26,402.799988,411.549988,399.149994,401.950012,401.512695,5490958
2020-11-27,401.000000,407.850006,396.299988,398.399994,397.966553,6429153
2020-12-01,398.000000,423.950012,395.100006,421.899994,421.440979,7846125
2020-12-02,420.549988,461.899994,419.350006,453.750000,453.256317,16821595
2020-12-03,453.750000,457.000000,443.250000,447.549988,447.063049,6848649
2020-12-04,449.000000,456.549988,442.000000,445.950012,445.464844,4131360
2020-12-07,446.000000,466.350006,445.950012,457.549988,457.052185,5371039
2020-12-08,457.549988,462.299988,446.549988,451.899994,451.408356,3872952
2020-12-09,454.000000,458.100006,447.299988,449.100006,448.611389,2798049
2020-12-10,448.000000,452.250000,438.049988,447.250000,446.763428,3113868
2020-12-11,447.250000,451.799988,440.399994,449.799988,449.310608,2940168
2020-12-14,451.000000,462.000000,447.000000,455.149994,454.654816,3762369
2020-12-15,455.500000,464.049988,446.549988,462.450012,461.946869,4779869
2020-12-16,462.500000,467.549988,457.549988,463.250000,462.746002,4088505
2020-12-17,463.399994,473.950012,455.100006,459.299988,458.800293,4912523
2020-12-18,461.000000,464.200012,450.799988,455.149994,454.654816,2159692
2020-12-21,454.000000,460.750000,409.649994,429.200012,428.733063,5350194
2020-12-22,428.200012,461.549988,418.100006,458.799988,458.300842,8342699
